"Reaction ID","Subsystem"
"R_ADOCBLtonex","Transport, Outer Membrane"
"R_MEPNtex","Transport, Outer Membrane"
"R_4ABZGLUtex","Transport, Outer Membrane"
"R_METGLCURtex","Transport, Outer Membrane"
"R_AI2tex","Transport, Outer Membrane"
"R_GLUtex","Transport, Outer Membrane Porin"
"R_GLYtex","Transport, Outer Membrane Porin"
"R_GLYALDtex","Transport, Outer Membrane Porin"
"R_GLYBtex","Transport, Outer Membrane Porin"
"R_GLYCtex","Transport, Outer Membrane Porin"
"R_GLYC3Ptex","Transport, Outer Membrane Porin"
"R_GLYCLTtex","Transport, Outer Membrane Porin"
"R_GTPtex","Transport, Outer Membrane Porin"
"R_Htex","Transport, Outer Membrane Porin"
"R_H2tex","Transport, Outer Membrane Porin"
"R_H2Otex","Transport, Outer Membrane Porin"
"R_DAPtex","Transport, Outer Membrane Porin"
"R_12PPDStex","Transport, Outer Membrane Porin"
"R_DDGLCNtex","Transport, Outer Membrane Porin"
"R_26DAHtex","Transport, Outer Membrane Porin"
"R_HCINNMtex","Transport, Outer Membrane Porin"
"R_HPPPNtex","Transport, Outer Membrane Porin"
"R_ACtex","Transport, Outer Membrane Porin"
"R_ACALDtex","Transport, Outer Membrane Porin"
"R_ACMANAtex","Transport, Outer Membrane Porin"
"R_ACMUMtex","Transport, Outer Membrane Porin"
"R_GALtex","Transport, Outer Membrane Porin"
"R_GALCTtex","Transport, Outer Membrane Porin"
"R_GALCTNtex","Transport, Outer Membrane Porin"
"R_GALTtex","Transport, Outer Membrane Porin"
"R_GALURtex","Transport, Outer Membrane Porin"
"R_GAMtex","Transport, Outer Membrane Porin"
"R_GBBTNtex","Transport, Outer Membrane Porin"
"R_HIStex","Transport, Outer Membrane Porin"
"R_HXAtex","Transport, Outer Membrane Porin"
"R_HYXNtex","Transport, Outer Membrane Porin"
"R_IDONtex","Transport, Outer Membrane Porin"
"R_ILEtex","Transport, Outer Membrane Porin"
"R_INSTtex","Transport, Outer Membrane Porin"
"R_Ktex","Transport, Outer Membrane Porin"
"R_D-LACtex","Transport, Outer Membrane Porin"
"R_FRULYStex","Transport, Outer Membrane Porin"
"R_ASPtex","Transport, Outer Membrane Porin"
"R_INDOLEtex","Transport, Outer Membrane Porin"
"R_L-LACtex","Transport, Outer Membrane Porin"
"R_GLCRtex","Transport, Outer Membrane Porin"
"R_GLCNtex","Transport, Outer Membrane Porin"
"R_GLCURtex","Transport, Outer Membrane Porin"
"R_GLNtex","Transport, Outer Membrane Porin"
"R_O2tex","Transport, Outer Membrane Porin"
"R_OCTAtex","Transport, Outer Membrane Porin"
"R_ORNtex","Transport, Outer Membrane Porin"
"R_RMNtex","Transport, Outer Membrane Porin"
"R_PHEtex","Transport, Outer Membrane Porin"
"R_PItex","Transport, Outer Membrane Porin"
"R_PNTOtex","Transport, Outer Membrane Porin"
"R_PPPNtex","Transport, Outer Membrane Porin"
"R_PPTtex","Transport, Outer Membrane Porin"
"R_PTRCtex","Transport, Outer Membrane Porin"
"R_PYRtex","Transport, Outer Membrane Porin"
"R_DSERtex","Transport, Outer Membrane Porin"
"R_SERtex","Transport, Outer Membrane Porin"
"R_SO4tex","Transport, Outer Membrane Porin"
"R_SPMDtex","Transport, Outer Membrane Porin"
"R_SUCCtex","Transport, Outer Membrane Porin"
"R_SUCRtex","Transport, Outer Membrane Porin"
"R_TARTRtex","Transport, Outer Membrane Porin"
"R_TAURtex","Transport, Outer Membrane Porin"
"R_THRtex","Transport, Outer Membrane Porin"
"R_THMDtex","Transport, Outer Membrane Porin"
"R_METDtex","Transport, Outer Membrane Porin"
"R_METtex","Transport, Outer Membrane Porin"
"R_MNLtex","Transport, Outer Membrane Porin"
"R_NAtex","Transport, Outer Membrane Porin"
"R_NACtex","Transport, Outer Membrane Porin"
"R_NH4tex","Transport, Outer Membrane Porin"
"R_BUTtex","Transport, Outer Membrane Porin"
"R_CHLtex","Transport, Outer Membrane Porin"
"R_CO2tex","Transport, Outer Membrane Porin"
"R_CRNtex","Transport, Outer Membrane Porin"
"R_DINStex","Transport, Outer Membrane Porin"
"R_DMStex","Transport, Outer Membrane Porin"
"R_CSNtex","Transport, Outer Membrane Porin"
"R_CYNTtex","Transport, Outer Membrane Porin"
"R_CYStex","Transport, Outer Membrane Porin"
"R_CYTDtex","Transport, Outer Membrane Porin"
"R_DCAtex","Transport, Outer Membrane Porin"
"R_DGSNtex","Transport, Outer Membrane Porin"
"R_LCTStex","Transport, Outer Membrane Porin"
"R_LEUtex","Transport, Outer Membrane Porin"
"R_LYStex","Transport, Outer Membrane Porin"
"R_LYXtex","Transport, Outer Membrane Porin"
"R_MANtex","Transport, Outer Membrane Porin"
"R_MAN6Ptex","Transport, Outer Membrane Porin"
"R_MELIBtex","Transport, Outer Membrane Porin"
"R_DMSOtex","Transport, Outer Membrane Porin"
"R_FRUtex","Transport, Outer Membrane Porin"
"R_FUCtex","Transport, Outer Membrane Porin"
"R_FUMtex","Transport, Outer Membrane Porin"
"R_FE2tex","Transport, Outer Membrane Porin"
"R_NMNtex","Transport, Outer Membrane Porin"
"R_NO2tex","Transport, Outer Membrane Porin"
"R_GDPtex","Transport, Outer Membrane Porin"
"R_TMAtex","Transport, Outer Membrane Porin"
"R_TMAOtex","Transport, Outer Membrane Porin"
"R_TREtex","Transport, Outer Membrane Porin"
"R_TRPtex","Transport, Outer Membrane Porin"
"R_TSULtex","Transport, Outer Membrane Porin"
"R_TYRtex","Transport, Outer Membrane Porin"
"R_URAtex","Transport, Outer Membrane Porin"
"R_UREAtex","Transport, Outer Membrane Porin"
"R_VALtex","Transport, Outer Membrane Porin"
"R_XANtex","Transport, Outer Membrane Porin"
"R_XYLtex","Transport, Outer Membrane Porin"
"R_ABUTtex","Transport, Outer Membrane Porin"
"R_23CAMPtex","Transport, Outer Membrane Porin"
"R_23CCMPtex","Transport, Outer Membrane Porin"
"R_23CUMPtex","Transport, Outer Membrane Porin"
"R_23CGMPtex","Transport, Outer Membrane Porin"
"R_3AMPtex","Transport, Outer Membrane Porin"
"R_3CMPtex","Transport, Outer Membrane Porin"
"R_ETHSO3tex","Transport, Outer Membrane Porin"
"R_BUTSO3tex","Transport, Outer Membrane Porin"
"R_LIPOtex","Transport, Outer Membrane Porin"
"R_GALBDtex","Transport, Outer Membrane Porin"
"R_SULFACtex","Transport, Outer Membrane Porin"
"R_NOtex","Transport, Outer Membrane Porin"
"R_N2Otex","Transport, Outer Membrane Porin"
"R_PEAMNtex","Transport, Outer Membrane Porin"
"R_PACALDtex","Transport, Outer Membrane Porin"
"R_CYANtex","Transport, Outer Membrane Porin"
"R_SO3tex","Transport, Outer Membrane Porin"
"R_TCYNTtex","Transport, Outer Membrane Porin"
"R_METSOX1tex","Transport, Outer Membrane Porin"
"R_METSOX2tex","Transport, Outer Membrane Porin"
"R_3UMPtex","Transport, Outer Membrane Porin"
"R_3GMPtex","Transport, Outer Membrane Porin"
"R_DOPAtex","Transport, Outer Membrane Porin"
"R_4HOXPACDtex","Transport, Outer Membrane Porin"
"R_ETHAtex","Transport, Outer Membrane Porin"
"R_G3PStex","Transport, Outer Membrane Porin"
"R_ACGAL1Ptex","Transport, Outer Membrane Porin"
"R_ACGALtex","Transport, Outer Membrane Porin"
"R_GLCUR1Ptex","Transport, Outer Membrane Porin"
"R_UDPGLCURtex","Transport, Outer Membrane Porin"
"R_ISETACtex","Transport, Outer Membrane Porin"
"R_UDPGtex","Transport, Outer Membrane Porin"
"R_UDPGALtex","Transport, Outer Membrane Porin"
"R_ACGAM1Ptex","Transport, Outer Membrane Porin"
"R_UACGAMtex","Transport, Outer Membrane Porin"
"R_UDPACGALtex","Transport, Outer Membrane Porin"
"R_MSO3tex","Transport, Outer Membrane Porin"
"R_GLYC2Ptex","Transport, Outer Membrane Porin"
"R_PSERtex","Transport, Outer Membrane Porin"
"R_R5Ptex","Transport, Outer Membrane Porin"
"R_THRPtex","Transport, Outer Membrane Porin"
"R_TYRPtex","Transport, Outer Membrane Porin"
"R_CITtex","Transport, Outer Membrane Porin"
"R_ACGAtex","Transport, Outer Membrane Porin"
"R_G6Ptex","Transport, Outer Membrane Porin"
"R_MOBDtex","Transport, Outer Membrane Porin"
"R_NI2tex","Transport, Outer Membrane Porin"
"R_H2O2tex","Transport, Outer Membrane Porin"
"R_ADEtex","Transport, Outer Membrane Porin"
"R_AGMtex","Transport, Outer Membrane Porin"
"R_ALAtex","Transport, Outer Membrane Porin"
"R_BALAtex","Transport, Outer Membrane Porin"
"R_DALAtex","Transport, Outer Membrane Porin"
"R_AMPtex","Transport, Outer Membrane Porin"
"R_ARBtex","Transport, Outer Membrane Porin"
"R_ARGtex","Transport, Outer Membrane Porin"
"R_ASCBtex","Transport, Outer Membrane Porin"
"R_MMETtex","Transport, Outer Membrane Porin"
"R_FE3tex","Transport, Outer Membrane Porin"
"R_MG2tex","Transport, Outer Membrane Porin"
"R_Zn2tex","Transport, Outer Membrane Porin"
"R_CD2tex","Transport, Outer Membrane Porin"
"R_ASO3tex","Transport, Outer Membrane Porin"
"R_MANGLYCtex","Transport, Outer Membrane Porin"
"R_FRUURtex","Transport, Outer Membrane Porin"
"R_GLYCAtex","Transport, Outer Membrane Porin"
"R_COBALT2tex","Transport, Outer Membrane Porin"
"R_DIMPtex","Transport, Outer Membrane Porin"
"R_XTSNtex","Transport, Outer Membrane Porin"
"R_HG2tex","Transport, Outer Membrane Porin"
"R_DHAtex","Transport, Outer Membrane Porin"
"R_ETOHtex","Transport, Outer Membrane Porin"
"R_ACACtex","Transport, Outer Membrane Porin"
"R_H2Stex","Transport, Outer Membrane Porin"
"R_4PEPTtex","Transport, Outer Membrane Porin"
"R_CU2tex","Transport, Outer Membrane Porin"
"R_CLtex","Transport, Outer Membrane Porin"
"R_PROtex","Transport, Outer Membrane Porin"
"R_SBTtex","Transport, Outer Membrane Porin"
"R_AKGtex","Transport, Outer Membrane Porin"
"R_ALLTNtex","Transport, Outer Membrane Porin"
"R_ASNtex","Transport, Outer Membrane Porin"
"R_TYMtex","Transport, Outer Membrane Porin"
"R_CMPtex","Transport, Outer Membrane Porin"
"R_DUMPtex","Transport, Outer Membrane Porin"
"R_XMPtex","Transport, Outer Membrane Porin"
"R_3PEPTtex","Transport, Outer Membrane Porin"
"R_ANHGMtex","Transport, Outer Membrane Porin"
"R_FALDtex","Transport, Outer Membrane Porin"
"R_CYSDtex","Transport, Outer Membrane Porin"
"R_G3PItex","Transport, Outer Membrane Porin"
"R_G3PGtex","Transport, Outer Membrane Porin"
"R_G3PEtex","Transport, Outer Membrane Porin"
"R_G3PCtex","Transport, Outer Membrane Porin"
"R_DAMPtex","Transport, Outer Membrane Porin"
"R_DCMPtex","Transport, Outer Membrane Porin"
"R_DGMPtex","Transport, Outer Membrane Porin"
"R_DTMPtex","Transport, Outer Membrane Porin"
"R_GMPtex","Transport, Outer Membrane Porin"
"R_IMPtex","Transport, Outer Membrane Porin"
"R_UMPtex","Transport, Outer Membrane Porin"
"R_G1Ptex","Transport, Outer Membrane Porin"
"R_SKMtex","Transport, Outer Membrane Porin"
"R_MNtex","Transport, Outer Membrane Porin"
"R_GAL1Ptex","Transport, Outer Membrane Porin"
"R_O2Stex","Transport, Outer Membrane Porin"
"R_HOMtex","Transport, Outer Membrane Porin"
"R_SO2tex","Transport, Outer Membrane Porin"
"R_ACSERtex","Transport, Outer Membrane Porin"
"R_ALAALAtex","Transport, Outer Membrane Porin"
"R_MALtex","Transport, Outer Membrane Porin"
"R_NO3tex","Transport, Outer Membrane Porin"
"R_GSNtex","Transport, Outer Membrane Porin"
"R_FORtex","Transport, Outer Membrane Porin"
"R_RIBtex","Transport, Outer Membrane Porin"
"R_THMtex","Transport, Outer Membrane Porin"
"R_XYLUtex","Transport, Outer Membrane Porin"
"R_ALLtex","Transport, Outer Membrane Porin"
"R_34dhpactex","Transport, Outer Membrane Porin"
"R_23DAPPAtex","Transport, Outer Membrane Porin"
"R_GLCtex_copy2","Transport, Outer Membrane Porin"
"R_PPALtex","Transport, Outer Membrane Porin"
"R_CA2tex","Transport, Outer Membrane Porin"
"R_CUtex","Transport, Outer Membrane Porin"
"R_12PPDRtex","Transport, Outer Membrane Porin"
"R_F6Ptex","Transport, Outer Membrane Porin"
"R_GAMAN6Ptex","Transport, Outer Membrane Porin"
"R_PROGLYtex","Transport, Outer Membrane Porin"
"R_CGLYtex","Transport, Outer Membrane Porin"
"R_GTHOXtex","Transport, Outer Membrane Porin"
"R_GTHRDtex","Transport, Outer Membrane Porin"
"R_TUNGStex","Transport, Outer Membrane Porin"
"R_GALCTNLtex","Transport, Outer Membrane Porin"
"R_MALDtex","Transport, Outer Membrane Porin"
"R_OROTtex","Transport, Outer Membrane Porin"
"R_5DGLCNtex","Transport, Outer Membrane Porin"
"R_PPAtex","Transport, Outer Membrane Porin"
"R_PSCLYStex","Transport, Outer Membrane Porin"
"R_THYMtex","Transport, Outer Membrane Porin"
"R_MINCYCtex","Transport, Outer Membrane Porin"
"R_DOXRBCNtex","Transport, Outer Membrane Porin"
"R_CMtex","Transport, Outer Membrane Porin"
"R_LALALGLUtex","Transport, Outer Membrane Porin"
"R_5MTRtex","Transport, Outer Membrane Porin"
"R_LALADGLUtex","Transport, Outer Membrane Porin"
"R_3HPPtex","Transport, Outer Membrane Porin"
"R_FUSAtex","Transport, Outer Membrane Porin"
"R_QUIN2tex","Transport, Outer Membrane Porin"
"R_SELtex","Transport, Outer Membrane Porin"
"R_MEOHtex","Transport, Outer Membrane Porin"
"R_TTRCYCtex","Transport, Outer Membrane Porin"
"R_SLNTtex","Transport, Outer Membrane Porin"
"R_TARTRDtex","Transport, Outer Membrane Porin"
"R_BTNtex","Transport, Outer Membrane Porin"
"R_ARBTtex","Transport, Outer Membrane Porin"
"R_PYDXtex","Transport, Outer Membrane Porin"
"R_PYDXNtex","Transport, Outer Membrane Porin"
"R_PYDAMtex","Transport, Outer Membrane Porin"
"R_CHTBStex","Transport, Outer Membrane Porin"
"R_CRNDtex","Transport, Outer Membrane Porin"
"R_DXYLONtex","Transport, Outer Membrane Porin"
"R_PSURItex","Transport, Outer Membrane Porin"
"R_URATEtex","Transport, Outer Membrane Porin"
"R_Ftex","Transport, Outer Membrane Porin"
"R_CYSItex","Transport, Outer Membrane Porin"
"R_GLUTRS","Unassigned"
"R_HCO3E","Unassigned"
"R_URIC","Unassigned"
"R_CAT","Unassigned"
"R_BETALDHx","Unassigned"
"R_BETALDHy","Unassigned"
"R_SPODM","Unassigned"
"R_CYANST","Unassigned"
"R_SPODMpp","Unassigned"
"R_PPTHpp","Unassigned"
"R_CHOLD","Unassigned"
"R_GRXR","Unassigned"
"R_ACONMT","Unassigned"
"R_ATPM","Unassigned"
"R_SELNPS","Unassigned"
"R_ALPATE160pp","Unassigned"
"R_ALPATG160pp","Unassigned"
"R_DSBCGT","Unassigned"
"R_DSBGGT","Unassigned"
"R_THIORDXi","Unassigned"
"R_ACONIs","Unassigned"
"R_DSBAO1","Unassigned"
"R_DSBAO2","Unassigned"
"R_DSBDR","Unassigned"
"R_NADHPO","Unassigned"
"R_GTHPi","Unassigned"
"R_FLDR2","Unassigned"
"R_TEO2M","Unassigned"
"R_LEUTAi","Val, Leu, and Ile Metabolism"
"R_IPPMIb","Val, Leu, and Ile Metabolism"
"R_ACHBS","Val, Leu, and Ile Metabolism"
"R_ACLS","Val, Leu, and Ile Metabolism"
"R_ILETA","Val, Leu, and Ile Metabolism"
"R_VALTA","Val, Leu, and Ile Metabolism"
"R_DHAD2","Val, Leu, and Ile Metabolism"
"R_IPMD","Val, Leu, and Ile Metabolism"
"R_DHAD1","Val, Leu, and Ile Metabolism"
"R_IPPMIa","Val, Leu, and Ile Metabolism"
"R_KARA1","Val, Leu, and Ile Metabolism"
"R_KARA2","Val, Leu, and Ile Metabolism"
"R_IPPS","Val, Leu, and Ile Metabolism"
"R_OMCDC","Val, Leu, and Ile Metabolism"
"R_THRD_L","Val, Leu, and Ile Metabolism"
"R_VPAMTr","Val, Leu, and Ile Metabolism"
"R_Ec_biomass_iML1515_core_75p37M",
"R_Ec_biomass_iML1515_WT_75p37M",
