"Reaction ID","Subsystem"
"R_FUSAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_FUSAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GALTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GALTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GALTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GALTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GBBTNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GBBTNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GBBTNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GBBTNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GDPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GDPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GDPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GDPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ANHGMtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ANHGMtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ANHGMtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ANHGMtex_b2215_rev","Transport, Outer Membrane Porin"
"R_G6Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_G6Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_G6Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_G6Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_GTHOXtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GTHOXtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GTHOXtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GTHOXtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GTHRDtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GTHRDtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GTHRDtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GTHRDtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYALDtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYALDtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYALDtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYALDtex_b2215_rev","Transport, Outer Membrane Porin"
"R_G3PItex_b0241_rev","Transport, Outer Membrane Porin"
"R_G3PItex_b0929_rev","Transport, Outer Membrane Porin"
"R_G3PItex_b1377_rev","Transport, Outer Membrane Porin"
"R_G3PItex_b2215_rev","Transport, Outer Membrane Porin"
"R_G3PCtex_b0241_rev","Transport, Outer Membrane Porin"
"R_G3PCtex_b0929_rev","Transport, Outer Membrane Porin"
"R_G3PCtex_b1377_rev","Transport, Outer Membrane Porin"
"R_G3PCtex_b2215_rev","Transport, Outer Membrane Porin"
"R_G3PEtex_b0241_rev","Transport, Outer Membrane Porin"
"R_G3PEtex_b0929_rev","Transport, Outer Membrane Porin"
"R_G3PEtex_b1377_rev","Transport, Outer Membrane Porin"
"R_G3PEtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYCtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYCtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYCtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYCtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYC2Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYC2Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYC2Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYC2Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYC3Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYC3Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYC3Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYC3Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_G3PGtex_b0241_rev","Transport, Outer Membrane Porin"
"R_G3PGtex_b0929_rev","Transport, Outer Membrane Porin"
"R_G3PGtex_b1377_rev","Transport, Outer Membrane Porin"
"R_G3PGtex_b2215_rev","Transport, Outer Membrane Porin"
"R_G3PStex_b0241_rev","Transport, Outer Membrane Porin"
"R_G3PStex_b0929_rev","Transport, Outer Membrane Porin"
"R_G3PStex_b1377_rev","Transport, Outer Membrane Porin"
"R_G3PStex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYBtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYBtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYBtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYBtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLYCLTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLYCLTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLYCLTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLYCLTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GMPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GMPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GMPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GMPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GTPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GTPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GTPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GTPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GSNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GSNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GSNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GSNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b0241_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b0929_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b0957_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b1319_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b1377_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b2215_rev","Transport, Outer Membrane Porin"
"R_H2Otex_b3875_rev","Transport, Outer Membrane Porin"
"R_H2Otex_s0001_rev","Transport, Outer Membrane Porin"
"R_H2Stex_b0929_rev","Transport, Outer Membrane Porin"
"R_H2Stex_b0241_rev","Transport, Outer Membrane Porin"
"R_H2Stex_b2215_rev","Transport, Outer Membrane Porin"
"R_H2Stex_b1377_rev","Transport, Outer Membrane Porin"
"R_HXAtex_b0241_rev","Transport, Outer Membrane Porin"
"R_HXAtex_b0929_rev","Transport, Outer Membrane Porin"
"R_HXAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_HXAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_H2O2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_H2O2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_H2O2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_H2O2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_H2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_H2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_H2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_H2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_HYXNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_HYXNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_HYXNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_HYXNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_IMPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_IMPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_IMPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_IMPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_INDOLEtex_b0241_rev","Transport, Outer Membrane Porin"
"R_INDOLEtex_b0929_rev","Transport, Outer Membrane Porin"
"R_INDOLEtex_b1377_rev","Transport, Outer Membrane Porin"
"R_INDOLEtex_b2215_rev","Transport, Outer Membrane Porin"
"R_INSTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_INSTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_INSTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_INSTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_FE2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_FE2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_FE2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_FE2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_FE3tex_b0241_rev","Transport, Outer Membrane Porin"
"R_FE3tex_b0929_rev","Transport, Outer Membrane Porin"
"R_FE3tex_b1377_rev","Transport, Outer Membrane Porin"
"R_FE3tex_b2215_rev","Transport, Outer Membrane Porin"
"R_ISETACtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ISETACtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ISETACtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ISETACtex_b2215_rev","Transport, Outer Membrane Porin"
"R_CYSItex_b0241_rev","Transport, Outer Membrane Porin"
"R_CYSItex_b0929_rev","Transport, Outer Membrane Porin"
"R_CYSItex_b1377_rev","Transport, Outer Membrane Porin"
"R_CYSItex_b2215_rev","Transport, Outer Membrane Porin"
"R_ALAtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ALAtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ALAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ALAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LALADGLUtex_b0241_rev","Transport, Outer Membrane Porin"
"R_LALADGLUtex_b0929_rev","Transport, Outer Membrane Porin"
"R_LALADGLUtex_b1377_rev","Transport, Outer Membrane Porin"
"R_LALADGLUtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LALALGLUtex_b0929_rev","Transport, Outer Membrane Porin"
"R_LALALGLUtex_b0241_rev","Transport, Outer Membrane Porin"
"R_LALALGLUtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LALALGLUtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ARBtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ARBtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ARBtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ARBtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ARGtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ARGtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ARGtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ARGtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ASCBtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ASCBtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ASCBtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ASCBtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ASNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ASNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ASNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ASNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ASPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ASPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ASPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ASPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_CRNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_CRNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_CRNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_CRNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_CYStex_b0241_rev","Transport, Outer Membrane Porin"
"R_CYStex_b0929_rev","Transport, Outer Membrane Porin"
"R_CYStex_b1377_rev","Transport, Outer Membrane Porin"
"R_CYStex_b2215_rev","Transport, Outer Membrane Porin"
"R_CGLYtex_b0241_rev","Transport, Outer Membrane Porin"
"R_CGLYtex_b0929_rev","Transport, Outer Membrane Porin"
"R_CGLYtex_b1377_rev","Transport, Outer Membrane Porin"
"R_CGLYtex_b2215_rev","Transport, Outer Membrane Porin"
"R_FUCtex_b0241_rev","Transport, Outer Membrane Porin"
"R_FUCtex_b0929_rev","Transport, Outer Membrane Porin"
"R_FUCtex_b1377_rev","Transport, Outer Membrane Porin"
"R_FUCtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GALCTNLtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GALCTNLtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GALCTNLtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GALCTNLtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLUtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLUtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLUtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLUtex_b2215_rev","Transport, Outer Membrane Porin"
"R_GLNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_GLNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_GLNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_GLNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_HIStex_b0241_rev","Transport, Outer Membrane Porin"
"R_HIStex_b0929_rev","Transport, Outer Membrane Porin"
"R_HIStex_b1377_rev","Transport, Outer Membrane Porin"
"R_HIStex_b2215_rev","Transport, Outer Membrane Porin"
"R_HOMtex_b0241_rev","Transport, Outer Membrane Porin"
"R_HOMtex_b0929_rev","Transport, Outer Membrane Porin"
"R_HOMtex_b1377_rev","Transport, Outer Membrane Porin"
"R_HOMtex_b2215_rev","Transport, Outer Membrane Porin"
"R_IDONtex_b0241_rev","Transport, Outer Membrane Porin"
"R_IDONtex_b0929_rev","Transport, Outer Membrane Porin"
"R_IDONtex_b1377_rev","Transport, Outer Membrane Porin"
"R_IDONtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ILEtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ILEtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ILEtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ILEtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LEUtex_b0241_rev","Transport, Outer Membrane Porin"
"R_LEUtex_b0929_rev","Transport, Outer Membrane Porin"
"R_LEUtex_b1377_rev","Transport, Outer Membrane Porin"
"R_LEUtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LYStex_b0241_rev","Transport, Outer Membrane Porin"
"R_LYStex_b0929_rev","Transport, Outer Membrane Porin"
"R_LYStex_b1377_rev","Transport, Outer Membrane Porin"
"R_LYStex_b2215_rev","Transport, Outer Membrane Porin"
"R_LYXtex_b0241_rev","Transport, Outer Membrane Porin"
"R_LYXtex_b0929_rev","Transport, Outer Membrane Porin"
"R_LYXtex_b1377_rev","Transport, Outer Membrane Porin"
"R_LYXtex_b2215_rev","Transport, Outer Membrane Porin"
"R_METSOX2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_METSOX2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_METSOX2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_METSOX2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_METSOX1tex_b0241_rev","Transport, Outer Membrane Porin"
"R_METSOX1tex_b0929_rev","Transport, Outer Membrane Porin"
"R_METSOX1tex_b1377_rev","Transport, Outer Membrane Porin"
"R_METSOX1tex_b2215_rev","Transport, Outer Membrane Porin"
"R_METtex_b0241_rev","Transport, Outer Membrane Porin"
"R_METtex_b0929_rev","Transport, Outer Membrane Porin"
"R_METtex_b1377_rev","Transport, Outer Membrane Porin"
"R_METtex_b2215_rev","Transport, Outer Membrane Porin"
"R_PHEtex_b0241_rev","Transport, Outer Membrane Porin"
"R_PHEtex_b0929_rev","Transport, Outer Membrane Porin"
"R_PHEtex_b1377_rev","Transport, Outer Membrane Porin"
"R_PHEtex_b2215_rev","Transport, Outer Membrane Porin"
"R_PROtex_b0929_rev","Transport, Outer Membrane Porin"
"R_PROtex_b0241_rev","Transport, Outer Membrane Porin"
"R_PROtex_b2215_rev","Transport, Outer Membrane Porin"
"R_PROtex_b1377_rev","Transport, Outer Membrane Porin"
"R_PROGLYtex_b0241_rev","Transport, Outer Membrane Porin"
"R_PROGLYtex_b0929_rev","Transport, Outer Membrane Porin"
"R_PROGLYtex_b1377_rev","Transport, Outer Membrane Porin"
"R_PROGLYtex_b2215_rev","Transport, Outer Membrane Porin"
"R_RMNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_RMNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_RMNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_RMNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_SERtex_b0241_rev","Transport, Outer Membrane Porin"
"R_SERtex_b0929_rev","Transport, Outer Membrane Porin"
"R_SERtex_b1377_rev","Transport, Outer Membrane Porin"
"R_SERtex_b2215_rev","Transport, Outer Membrane Porin"
"R_THRtex_b0241_rev","Transport, Outer Membrane Porin"
"R_THRtex_b0929_rev","Transport, Outer Membrane Porin"
"R_THRtex_b1377_rev","Transport, Outer Membrane Porin"
"R_THRtex_b2215_rev","Transport, Outer Membrane Porin"
"R_TRPtex_b0241_rev","Transport, Outer Membrane Porin"
"R_TRPtex_b0929_rev","Transport, Outer Membrane Porin"
"R_TRPtex_b1377_rev","Transport, Outer Membrane Porin"
"R_TRPtex_b2215_rev","Transport, Outer Membrane Porin"
"R_TYRtex_b0241_rev","Transport, Outer Membrane Porin"
"R_TYRtex_b0929_rev","Transport, Outer Membrane Porin"
"R_TYRtex_b1377_rev","Transport, Outer Membrane Porin"
"R_TYRtex_b2215_rev","Transport, Outer Membrane Porin"
"R_VALtex_b0241_rev","Transport, Outer Membrane Porin"
"R_VALtex_b0929_rev","Transport, Outer Membrane Porin"
"R_VALtex_b1377_rev","Transport, Outer Membrane Porin"
"R_VALtex_b2215_rev","Transport, Outer Membrane Porin"
"R_XYLUtex_b0241_rev","Transport, Outer Membrane Porin"
"R_XYLUtex_b0929_rev","Transport, Outer Membrane Porin"
"R_XYLUtex_b1377_rev","Transport, Outer Membrane Porin"
"R_XYLUtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LCTStex_b0241_rev","Transport, Outer Membrane Porin"
"R_LCTStex_b0929_rev","Transport, Outer Membrane Porin"
"R_LCTStex_b1377_rev","Transport, Outer Membrane Porin"
"R_LCTStex_b2215_rev","Transport, Outer Membrane Porin"
"R_3PEPTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_3PEPTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_3PEPTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_3PEPTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_4PEPTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_4PEPTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_4PEPTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_4PEPTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LIPOtex_b0929_rev","Transport, Outer Membrane Porin"
"R_LIPOtex_b0241_rev","Transport, Outer Membrane Porin"
"R_LIPOtex_b2215_rev","Transport, Outer Membrane Porin"
"R_LIPOtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MG2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_MG2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_MG2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_MG2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_MALtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MALtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MALtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MALtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MNLtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MNLtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MNLtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MNLtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MAN6Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_MAN6Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_MAN6Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_MAN6Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_MELIBtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MELIBtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MELIBtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MELIBtex_b2215_rev","Transport, Outer Membrane Porin"
"R_HG2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_HG2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_HG2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_HG2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_26DAHtex_b0241_rev","Transport, Outer Membrane Porin"
"R_26DAHtex_b0929_rev","Transport, Outer Membrane Porin"
"R_26DAHtex_b1377_rev","Transport, Outer Membrane Porin"
"R_26DAHtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MSO3tex_b0241_rev","Transport, Outer Membrane Porin"
"R_MSO3tex_b0929_rev","Transport, Outer Membrane Porin"
"R_MSO3tex_b1377_rev","Transport, Outer Membrane Porin"
"R_MSO3tex_b2215_rev","Transport, Outer Membrane Porin"
"R_MEOHtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MEOHtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MEOHtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MEOHtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MINCYCtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MINCYCtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MINCYCtex_b2215_rev","Transport, Outer Membrane Porin"
"R_MINCYCtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MOBDtex_b0241_rev","Transport, Outer Membrane Porin"
"R_MOBDtex_b0929_rev","Transport, Outer Membrane Porin"
"R_MOBDtex_b1377_rev","Transport, Outer Membrane Porin"
"R_MOBDtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACGAL1Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACGAL1Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACGAL1Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACGAL1Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACGALtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACGALtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACGALtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACGALtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACGAM1Ptex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACGAM1Ptex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACGAM1Ptex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACGAM1Ptex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACGAtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACGAtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACGAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACGAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACMANAtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACMANAtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACMANAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACMANAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACMUMtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACMUMtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACMUMtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ACMUMtex_b2215_rev","Transport, Outer Membrane Porin"
"R_NI2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_NI2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_NI2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_NI2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_NACtex_b0241_rev","Transport, Outer Membrane Porin"
"R_NACtex_b0929_rev","Transport, Outer Membrane Porin"
"R_NACtex_b1377_rev","Transport, Outer Membrane Porin"
"R_NACtex_b2215_rev","Transport, Outer Membrane Porin"
"R_NO3tex_b0929_rev","Transport, Outer Membrane Porin"
"R_NO3tex_b0241_rev","Transport, Outer Membrane Porin"
"R_NO3tex_b2215_rev","Transport, Outer Membrane Porin"
"R_NO3tex_b1377_rev","Transport, Outer Membrane Porin"
"R_NOtex_b0241_rev","Transport, Outer Membrane Porin"
"R_NOtex_b0929_rev","Transport, Outer Membrane Porin"
"R_NOtex_b1377_rev","Transport, Outer Membrane Porin"
"R_NOtex_b2215_rev","Transport, Outer Membrane Porin"
"R_N2Otex_b0241_rev","Transport, Outer Membrane Porin"
"R_N2Otex_b0929_rev","Transport, Outer Membrane Porin"
"R_N2Otex_b1377_rev","Transport, Outer Membrane Porin"
"R_N2Otex_b2215_rev","Transport, Outer Membrane Porin"
"R_NO2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_NO2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_NO2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_NO2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_NMNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_NMNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_NMNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_NMNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACSERtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ACSERtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ACSERtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ACSERtex_b1377_rev","Transport, Outer Membrane Porin"
"R_OCTAtex_b0241_rev","Transport, Outer Membrane Porin"
"R_OCTAtex_b0929_rev","Transport, Outer Membrane Porin"
"R_OCTAtex_b1377_rev","Transport, Outer Membrane Porin"
"R_OCTAtex_b2215_rev","Transport, Outer Membrane Porin"
"R_ORNtex_b0241_rev","Transport, Outer Membrane Porin"
"R_ORNtex_b0929_rev","Transport, Outer Membrane Porin"
"R_ORNtex_b1377_rev","Transport, Outer Membrane Porin"
"R_ORNtex_b2215_rev","Transport, Outer Membrane Porin"
"R_OROTtex_b0929_rev","Transport, Outer Membrane Porin"
"R_OROTtex_b0241_rev","Transport, Outer Membrane Porin"
"R_OROTtex_b2215_rev","Transport, Outer Membrane Porin"
"R_OROTtex_b1377_rev","Transport, Outer Membrane Porin"
"R_O2tex_b0241_rev","Transport, Outer Membrane Porin"
"R_O2tex_b0929_rev","Transport, Outer Membrane Porin"
"R_O2tex_b1377_rev","Transport, Outer Membrane Porin"
"R_O2tex_b2215_rev","Transport, Outer Membrane Porin"
"R_PNTOtex_b0241_rev","Transport, Outer Membrane Porin"
"R_PNTOtex_b0929_rev","Transport, Outer Membrane Porin"
"R_PNTOtex_b1377_rev","Transport, Outer Membrane Porin"
"R_PNTOtex_b2215_rev","Transport, Outer Membrane Porin"
"R_PACALDtex_b0241_rev","Transport, Outer Membrane Porin"
"R_PACALDtex_b0929_rev","Transport, Outer Membrane Porin"
